ДњТы,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010930,20010630,20010331,20001231,20000930,20000630,20000331,19991231,19990630,19990331,19981231,19980930,19980630,19980331,19971231,19970630,19970331,19961231,19960930,19960630,19960331,19951231,19950930,19950630,19941231,19940930,19940630,19940331,19931231,19930930,19930630,19930331,19921231,19920630,19911231,19910630,19901231,19900630,19891231
600115,7915000000.00,4347000000.00,2818000000.00,4508000000.00,6694000000.00,3233000000.00,2602000000.00,4541000000.00,5334000000.00,3564000000.00,1564000000.00,3417000000.00,2058000000.00,14000000.00,-205000000.00,2376037000.00,3621361000.00,763301000.00,-132392000.00,3430105000.00,3629755000.00,995106000.00,266527000.00,4886702000.00,5759772000.00,2451730000.00,1012766000.00,5380375000.00,5099067000.00,1944191000.00,769909000.00,539743000.00,1196663000.00,1173507000.00,40103000.00,-13927656000.00,-2292226000.00,41621000.00,210797000.00,586464000.00,1034695621.99,58211707.36,-510863563.80,-2779978884.37,-970235835.29,-1461767929.35,-955117382.50,60474172.57,262721195.34,-410454472.57,50430142.38,536342070.83,881794030.59,582466138.57,280010745.79,-825971803.30,-1192827731.24,-1421165036.02,-171450630.27,124259490.12,150368391.29,53701666.07,73159611.49,132919443.31,,-242322566.70,,20081911.13,,70903678.72,,208101523.54,53068553.04,,-632438279.84,,-360365126.49,,362412404.94,,,319000863.78,,,,461080233.00,,,444978740.06,,,,,,,,,,,,,,
600116,199097786.93,137195640.22,48859656.60,231307229.52,197280378.81,118197733.16,46783058.90,207183529.37,190621859.32,110970130.01,45866966.71,142038790.78,116536130.50,67801350.46,3596456.72,104202816.06,91416496.66,35480047.06,-5972768.25,82201232.98,74602017.80,34474254.92,-999832.88,65770765.63,14115450.72,4238284.74,-5486520.28,64397113.48,62624556.80,35992346.74,-580809.68,50623145.32,58131335.90,30337588.36,-9625459.56,48078874.07,47128069.87,21735499.31,-8130253.55,40867117.12,40022203.00,14752368.54,-4784866.37,7613524.26,17147692.37,3428933.51,-8283975.29,20435639.59,31859618.00,9534890.08,-17244250.33,10305540.03,30027887.70,10166639.64,-757069.16,-226036419.89,27905016.46,4416045.95,-7136433.49,8209093.48,29033347.04,10114816.83,-6749851.87,20161029.77,,12024032.05,,29248212.88,,8048450.98,,35363790.39,13700616.34,,60291417.42,,22145165.29,,55298244.28,17043572.46,,47692808.00,,,,46715793.00,,,44395011.00,,,,,,,,,,,,,,
600117,-161184958.68,10855617.62,10828168.26,69407371.17,-349917895.37,-360226659.95,-254643418.09,-1618941004.72,-507318238.51,-235590549.95,-78711299.52,41581451.08,-161520944.61,-124869368.73,-87001458.47,-71226328.21,23643297.09,69012940.50,43917594.27,31490131.39,11953852.98,58338886.66,-16874004.36,324026743.53,321475332.72,232115479.76,107254287.38,233123441.81,132776563.55,77202238.80,30234786.70,34768163.80,17838668.91,5427395.37,2929463.60,17596569.97,287844048.00,252013476.53,100828893.07,300141346.35,207022443.52,126373128.60,41626222.29,211473354.06,145174035.33,84941443.21,27230159.46,145680587.56,97102409.16,60419825.92,22048572.03,112413848.39,75244854.57,47532960.25,20389681.31,90605256.60,74570804.91,46278865.58,13230284.60,113690382.76,66571417.50,39252656.10,9499436.58,89332106.54,,28958329.83,,80809037.18,,55521358.94,,104719475.33,60535620.91,,102347767.31,,40219444.38,,101136597.34,,,96173639.16,,,,76609481.39,,,123488646.78,,,,,,,,,,,,,,
600118,255730053.17,176364417.57,58168313.47,397664261.81,233229688.19,162295106.90,56565581.34,383497724.46,239865857.46,167690542.55,60795957.22,356350411.45,214160108.89,159516853.23,51457605.37,305795259.97,218279114.17,146590449.98,43162994.58,270530435.71,173640165.03,113882886.99,36908244.91,232561608.99,149838211.07,98860899.53,32455941.26,209561787.83,117430529.73,83340375.80,28668907.09,195888590.82,115602827.39,71433432.57,22650480.14,175578615.42,98414817.07,60738411.93,29998751.20,87802819.99,60941264.09,47575698.66,14777278.39,55153651.14,32104852.63,19880470.90,12066563.70,6442121.13,9552815.75,3806846.19,-4340824.89,3359623.05,7928496.63,4625356.77,3349287.03,23430907.02,10900084.88,3196112.99,-4546262.75,25080050.10,4224811.11,2189460.24,-3784397.95,10312489.17,,8082838.49,,16166989.44,,19752833.70,,22019658.86,8673380.95,,29324791.79,,12630839.40,,27690532.87,,,13071466.00,,,,14927425.00,,,9457820.00,,,,,,,,,,,,,,
600119,24233972.88,14414869.51,10062778.30,140023016.07,125401008.81,72595848.73,20620838.76,85020919.26,80373839.03,24150592.32,12765492.87,40755092.80,32050197.16,22195674.92,12475081.13,36085496.92,35055503.31,19571101.21,11895503.79,32824135.17,24097482.69,16724045.22,12438442.38,18610358.27,16207971.90,13558777.94,11284569.04,13007275.85,4213229.77,6822208.72,-2571900.26,13012958.35,5170629.81,2077659.45,-8347159.91,1358424.93,-4796819.82,2461216.48,-5855430.55,10049599.33,8346238.77,4678653.91,1956192.25,8530372.33,7933044.71,5551989.82,478626.75,10715957.07,8122208.80,3679481.54,341917.77,20458588.48,15502569.85,6099421.26,534790.36,25617950.09,11309963.42,10715666.02,957046.24,24109108.56,14003845.36,10859024.22,2247880.40,22762204.62,,10119219.11,,17601209.98,,9168389.68,,13490984.00,8007769.82,,16355515.32,,14097661.33,,36334523.18,14077161.82,,35541255.23,,,,30171875.30,,,23851073.49,,,,,,,,,,,,,,
600120,587655430.38,382805581.86,225263141.40,661299207.04,473637857.21,391490960.88,141313143.03,588865043.40,447437701.31,297403032.50,94901403.48,616744428.63,405856505.58,292295981.98,139727504.30,608329544.16,455364567.75,268791331.70,139648951.17,399847732.49,298994698.35,249709653.97,23559329.14,219720469.98,186597741.25,99266888.51,22061139.55,207341438.70,92109746.34,55935779.49,20352404.89,106159074.15,69027895.89,39824639.09,14420008.20,84076184.80,74523373.45,51127653.17,19238750.27,123140027.12,60515704.61,40286128.87,18127310.39,93443276.59,46840816.92,32637416.23,17405679.76,89659049.51,44242715.55,28334744.18,13298133.51,102011440.06,47742195.81,27734439.07,16357293.27,96512708.18,79095489.73,53566659.80,27465564.31,116276487.43,68575703.07,51531030.17,26959982.07,103172610.88,,71300875.78,,84897570.21,,53136759.52,,64867952.06,40212328.81,,51207729.26,,15433590.62,,42608841.84,14195163.78,,24906276.91,,,,25689948.96,,,24047776.38,,,,,,,,,,,,,,
600121,615215872.15,405845393.10,227451144.31,-629772039.88,-141439803.79,-192493005.93,-120994119.59,-544250806.33,-427079029.23,-171836249.54,24696354.60,62293601.45,-173534887.74,-51957100.76,1879623.26,43277407.19,46449783.93,19110102.87,63544160.66,409309949.57,38393538.20,24850888.44,11605198.36,115936485.49,69289617.64,42920335.78,19699955.22,129448518.44,94254237.77,63766309.95,35497863.31,114561698.24,78212938.47,43876222.47,36931671.03,190421833.33,151972439.00,84160942.51,19062653.00,188163063.32,165718141.71,116287024.58,35813619.48,147225775.13,135224661.21,95682730.16,50656815.32,196493488.34,148610077.07,101367806.68,43516618.22,158264917.99,106645678.44,75985521.79,14646829.67,85125894.02,47690331.32,30734329.81,16431081.73,80293516.70,49362900.00,33706768.81,19104664.92,76109570.25,,45354199.01,,117863451.03,,64586024.39,,179810524.09,90722450.66,,152946401.26,,40573927.18,,118942654.25,72520840.00,,114925041.00,,,,93211892.00,,,47694332.00,,,,,,,,,,,,,,
600122,466436512.20,220181939.19,102136137.64,446876036.24,298070111.64,139293199.98,52316233.61,421656584.53,369435160.14,260320001.10,140083413.02,366796858.81,174258827.43,91949351.79,56703325.16,277289904.62,166014814.22,93688397.22,58569424.25,235209615.16,152519923.74,96274658.09,62691944.89,200896543.53,156986818.89,95767994.98,60542590.60,246840111.99,117170692.74,66775708.73,40940663.63,198326076.04,89335522.97,38660732.51,32313380.83,144475626.88,111509314.13,38458372.71,18902186.02,55755167.25,41948489.94,25491253.70,3148497.61,18793080.02,14020969.50,12010332.95,1026194.11,14885777.40,10803027.69,5964258.09,527436.47,9879927.06,9881961.61,4363452.46,362112.04,18051709.13,15797034.60,7181373.54,12455.60,34667770.71,25810720.80,14097830.17,1196234.20,58153918.51,,12825764.53,,65096024.49,,40181670.13,,55242328.82,15829550.48,,49499845.92,,12323771.48,,35004822.48,,,34859684.95,,,,32053013.32,,,,,,,,,,,,,,,,,
600123,741991521.29,510706172.73,223859827.32,-660042204.25,-236263735.39,-182343160.95,-151226104.84,13725476.99,65615866.42,57038946.20,8594689.30,66776805.79,17573535.10,-7935288.02,-51657140.52,1001311024.91,829005305.08,699503559.35,423720396.29,1862871876.18,1504049694.99,1095752581.61,513323213.31,1662627780.25,1181738437.85,748306998.87,337602566.45,1314234021.80,977358114.91,713835253.83,282361896.32,1270534007.53,958717991.30,678833032.41,286362709.33,1401234831.91,952969184.65,592307316.05,203002313.27,576701761.41,437797197.03,300855836.20,143082509.63,560773485.61,438068740.93,299011561.43,138796523.02,428118751.27,337113887.53,207414840.70,105879143.92,281867850.17,189410930.01,118176879.09,58453756.27,173242654.60,104258695.43,69396360.32,40021948.09,84228265.04,50611300.10,29829640.96,16725057.57,39605770.79,,13202742.20,,8267622.39,,34502759.00,,69000031.78,35330046.11,,55585288.02,,,,37157408.94,,,35216003.12,,,,29938941.44,,,,,,,,,,,,,,,,,
600125,277886319.56,183751724.97,88210879.32,241561127.13,192894978.31,126265025.29,53414156.21,281121967.30,232644709.20,156935147.63,75164759.64,341648876.01,265479692.06,174727363.96,91142466.61,421429112.61,336718773.15,240453827.87,112512643.30,462089700.54,358369526.24,239876505.60,106652059.69,503651324.61,390132193.80,280589964.94,125523198.44,476411231.03,366540912.02,242876368.06,116280492.97,348797531.96,295234315.18,181589679.32,70838439.51,294587481.72,193246937.65,127712442.96,52281391.52,281403437.75,192000249.59,96030952.45,40899944.53,177202357.95,126980659.45,88320467.64,31497398.72,112644053.91,92126718.53,58181375.86,23013162.92,95643011.90,74098798.04,46524889.55,19898742.81,81783188.95,62500937.96,31236635.01,14347821.65,65432623.05,50609170.56,28792393.75,13941102.94,60204998.59,,29212747.62,,71541180.40,,29003593.03,,59199879.62,48176120.05,,43025339.75,,14385692.48,,30507135.20,12779102.90,,30025342.26,,,,29177162.51,,,,,,,,,,,,,,,,,
600126,1189056427.48,355606435.49,206733780.62,725459529.92,528668052.74,338647078.48,111400447.74,-1088908867.85,-409223934.68,-296241325.02,-61115813.13,10733613.96,5057751.62,8948597.06,-15927859.17,20651120.50,-31293494.78,-71492256.54,27447692.86,-379350712.55,-320310235.60,-107017681.00,10803230.52,299855497.85,302053662.34,213007628.99,124137237.89,348196933.60,200651996.52,165527920.19,103868411.54,146559363.49,112622025.10,23771422.85,15944309.18,36717740.56,401399595.13,306144947.14,121672696.87,356152175.41,295150032.48,186169669.89,69815852.58,204828951.11,167955035.90,102720660.08,16698798.65,211902452.54,235359036.75,169144652.84,114111803.90,669050375.99,459025440.84,329897555.67,207490459.22,531625487.50,382895657.32,236406751.85,118998227.90,271134243.62,218422173.53,135756867.04,53835546.90,342481281.46,,196736327.57,,370736639.87,,180813760.22,,213618072.52,99744738.72,,159363529.79,,89639733.76,,121937583.18,,,90125061.14,,,,86387856.26,,,244387086.83,,,,,,,,,,,,,,
600127,9046899.30,6987650.89,4194941.13,10083110.08,13606056.83,9736818.66,6700444.53,-172662868.25,-103595561.59,-85711177.75,2098422.06,12282216.21,-9898610.15,4356864.95,2677101.87,11009172.31,14616338.29,24813765.95,5212059.09,5228240.15,-731466.03,-9150666.93,-5690566.09,-67044974.67,-15730868.68,3711153.23,2857506.38,5640377.21,4087011.10,2766774.15,1339739.40,3803445.85,1139369.07,-569386.18,-1110914.51,-198843132.74,-59553906.84,5154788.17,1138287.40,12523479.69,6131460.28,4096170.99,1076616.99,7756358.77,5063768.05,3789276.20,1361585.14,5564456.34,7371334.08,6808437.75,1703941.17,-251881335.11,1815560.27,5744552.83,1397365.19,12950223.24,11597998.51,5167055.29,1748444.30,-133649352.80,4490502.58,3075534.98,1928595.61,17036694.19,,26757856.47,,25542407.89,,18121351.37,,55518276.02,27058387.26,,48291711.76,,17532191.30,,37527485.91,11051740.92,,39838623.13,,,,36224384.42,,,,,,,,,,,,,,,,,
600128,5950648.30,1185934.02,-2976755.91,22875340.71,30416474.23,15952420.54,-1461559.48,66216404.92,31746650.57,21447568.47,4599626.22,70557200.60,43921551.48,24614179.65,3348064.39,68775299.42,43995854.40,21314060.54,2124494.16,65332863.43,36228089.03,32802587.79,1593205.87,96666243.20,61862514.25,42901852.67,1378267.21,76626968.15,43628144.46,28805130.08,12316348.98,34296477.65,37144248.50,26489659.72,9526790.73,35445204.63,35456980.28,25831532.94,8327641.76,34303537.38,28538361.20,18062287.02,3560817.43,24898375.52,12646196.05,8108862.39,4308410.83,27393370.83,11847657.04,8054452.19,5008288.50,20776533.58,12206396.05,6104874.34,4876170.97,19012983.92,11142076.44,9824709.64,7248923.03,16067134.26,17922657.86,13591484.16,4004995.55,10243087.10,,25820121.15,,44239155.74,,25522162.00,,45979580.70,19839837.23,,42620894.40,,23671732.33,,48299985.66,17773586.67,,32873763.87,,,,17779565.62,,,47233924.33,,,,,,,,,,,,,,
600129,78264968.90,34747895.77,2313506.07,853318457.42,930108866.03,964429836.12,919695367.29,231980898.04,202727078.07,179988916.77,20482536.02,-276635699.56,22623631.86,23622365.20,6600292.89,12559822.05,30425152.28,21036272.60,11069101.42,-219924372.24,24636962.50,34267632.98,33528790.14,20679704.01,22807080.51,28517847.88,47599538.59,-161585709.89,36570272.60,28116653.95,23020541.81,37699879.98,36240756.23,34331604.79,22593780.94,23501001.77,37190169.67,36124909.72,32936410.68,63591644.92,60895004.85,54548535.59,27181887.70,47848200.29,54203330.73,45226838.17,16800738.92,51198849.94,53523995.38,45608593.53,16622998.04,67039888.07,53033449.27,45061836.77,16439782.74,57203917.16,44518683.43,36641782.48,15228874.40,51862679.67,48642541.28,35983740.85,23042566.55,59837775.35,,60651758.22,,48989050.56,,26552194.74,,75338670.60,59789100.83,538074.50,118857842.53,,51307451.26,,88044341.61,37697878.60,,53977613.38,,,,38791699.28,,,17543733.01,,,,,,,,,,,,,,
600130,-72594653.36,-29157113.40,-8725619.75,30807547.81,21732167.99,15243767.96,10546014.82,60982353.62,31561311.53,20631876.88,8914886.57,74352240.99,43277513.61,29665670.33,13883107.30,67966519.73,38420865.14,25539003.18,10273724.36,68513659.13,56384914.50,38599290.98,14080833.61,60151902.63,48153180.28,35145755.99,18969627.53,42259170.19,25773145.74,9697401.88,4641662.88,15716462.91,-40252263.91,-38536191.03,-16762759.71,-167294585.22,-47453845.80,-22086355.08,-34037120.62,-593640188.39,-508484566.92,-237240607.43,-19326978.92,30584774.17,17616696.62,31246440.29,23000492.54,-474896761.30,-278638491.17,-106544009.43,26705261.14,207459814.58,170089830.38,111337118.55,50505930.80,245023581.50,167331136.55,106943080.08,49048803.23,215922223.92,111297915.77,56294253.32,22614847.47,68134627.02,,27847818.76,,25390644.98,,21466463.06,,48109295.08,,,45699255.99,,,,42197884.98,,,,,,,,,,,,,,,,,,,,,,,,
600131,59326218.76,37603047.81,2529052.79,164094200.18,164240663.31,123656909.21,43739869.65,126651326.57,121175068.12,76816334.51,23478157.82,156132801.54,137600146.08,72143755.52,19611542.25,-162077577.53,-111190536.94,-48028509.62,25071103.02,70632174.47,107309270.12,68371741.93,11486931.77,128100720.19,89054297.63,34035204.84,2104357.94,143514750.81,89597049.04,37842121.49,2166364.05,-57817829.53,-84635895.43,-77026762.77,-42941773.63,-303330280.84,-157238993.88,-99476704.37,6722511.40,131183430.44,81475732.39,50434317.11,4652453.33,96208465.81,72666234.20,46468985.33,4895440.46,49379322.80,51599388.77,34723514.77,14571905.89,44636428.38,30618535.38,7741261.89,2128811.72,27035485.76,23809476.62,7385634.26,4020168.64,47868329.75,33850933.33,9931729.32,2921532.53,27341349.71,,11884252.77,,30290703.62,,9226358.27,,43471913.73,19049270.75,,41391766.87,,10715872.20,,39649880.60,11236835.75,,40996147.46,,,,27754922.13,,,,,,,,,,,,,,,,,
600132,316052249.94,161762132.58,48145449.30,180990084.93,263566458.86,98308488.40,25210707.68,-65678423.46,172102812.28,82272814.25,22092729.70,73435233.33,159710426.58,111275135.62,25936217.85,158738580.72,218632967.68,112889705.50,40187756.91,159036918.66,175880695.39,106215414.86,37041413.08,153614665.67,159612966.26,95154280.81,34690725.91,361910683.49,155845496.16,92479617.00,34383078.08,181478933.93,144448677.83,87138303.75,32647852.10,163632931.50,143633447.79,84222370.41,31366442.74,159280395.03,132275533.69,75447381.39,26803224.48,148331621.97,108313765.29,51487850.84,13430618.18,78831857.59,57949155.03,33797638.78,8239937.68,65952432.68,50216595.98,32194934.61,7826337.26,55529106.93,45876705.14,25169874.31,5647775.01,44554225.71,33743074.53,24572668.88,3978919.19,34287205.58,,23984512.21,,40970208.61,,22125607.88,,41757858.88,20950802.02,,64171952.65,,13098401.28,,52769223.02,7338038.06,,49060751.26,,,,43937353.96,,,17887075.63,,,,,,,,,,,,,,
600133,734209566.51,714739231.28,686835561.90,145620467.84,33580398.76,15742368.58,12066827.10,142009189.84,37259370.92,12431997.38,8045148.22,295647723.90,117102555.80,60085439.99,35266229.74,-463812037.53,-624164584.32,-649268029.07,3311904.09,15128649.81,-5238545.32,4611054.24,12071788.40,15752578.87,-83431486.50,-60161111.33,-14668050.54,17586379.09,32928786.99,44291184.62,23326390.98,71217317.37,35476873.22,32922581.83,15859469.02,30866362.27,54557195.80,22068075.61,12434620.66,32165132.44,27889773.04,25312670.13,5782966.65,13067774.18,12173357.89,4857600.08,3251869.22,3916384.57,20719306.69,17291602.28,5996485.00,47522204.12,22806310.67,16290464.91,5530696.78,43465624.48,17349768.61,23357077.27,8708263.15,41291249.61,26741739.97,24021203.22,8134976.23,49167278.63,,22551296.55,,44662137.02,,31266122.63,,48542385.68,13394279.62,,42477720.53,,16334787.19,,28800694.91,14607102.20,,26244401.49,,,,22986599.52,,,,,,,,,,,,,,,,,
600135,69527935.51,49763271.82,26676547.72,41143028.78,41420102.37,29563351.60,14405757.46,36650686.00,30919988.10,9784766.39,1083211.24,27554763.84,25034897.27,19101256.87,10345708.34,24135955.65,34425423.63,18352917.57,10446293.87,27097662.19,23740457.44,8884051.85,1691097.56,-55929493.40,-7335348.05,3158301.48,2129648.55,3243232.55,-1286689.18,-1886505.34,266031.31,2099869.74,-3153241.69,-2447717.39,-619084.84,1514882.50,736845.93,422874.32,981349.52,38527853.78,65807898.93,55888157.43,3584620.50,27571989.74,24771344.63,15773041.57,3097051.86,22334996.96,23074465.20,17406290.95,5184848.33,78035839.63,68757198.17,43432074.34,22083764.54,80021347.98,66429942.59,48455473.02,27941161.79,124183669.36,105506218.39,72033456.24,39431574.58,139866344.21,,102186330.15,,215350881.23,,114491903.84,,160105503.69,87259965.95,,70185847.81,,31394494.38,,53056014.05,,,51764572.62,,,,51435304.82,,,50906127.46,,,,,,,,,,,,,,
600136,50043488.43,20559913.67,258550.66,122184172.52,55037499.71,20199454.05,462895.86,53470919.01,34041407.48,22215673.19,154612.36,954141.69,55319.70,-1173147.81,-1118042.17,1180667.15,71247.62,2231745.95,2012572.71,5122493.34,596401.05,1104825.94,641362.37,11986464.78,932497.16,1210287.19,1177971.27,10852284.50,8880687.46,7150113.67,3795129.50,38155051.10,37025202.74,35997839.03,29890361.17,22026837.81,19210383.20,14661552.84,10068907.15,39951810.08,22734692.26,11319348.57,-1484380.12,6029411.90,-24215765.32,-19891138.25,-8190611.46,-45627874.07,-9560650.99,994595.92,-8770740.88,-242924741.33,-32480233.11,-20045606.19,-4836355.72,2923445.63,207114.54,-14406243.22,-6718162.81,-152545330.48,517851.57,1121766.15,647154.04,23202497.47,,6378451.28,,20277516.01,,8492749.90,,30220521.20,3053134.59,,17558104.80,,7447809.39,,27131330.00,,,29311683.34,,,,12094508.74,,,11334855.13,,,,,,,,,,,,,,
600137,20594059.80,9983591.29,3459379.40,13458788.52,8336134.48,3053878.71,3559200.64,-20683148.98,1450841.95,1050132.89,415264.59,1958679.83,7331903.57,5448753.76,3084962.09,8172869.29,8340387.74,6958561.84,3199500.13,10366279.68,18104483.89,9457807.25,3742528.42,34681621.95,25264403.70,11156060.04,4468920.34,43323312.01,23523754.95,9891646.37,5496778.39,29961227.43,23086338.08,13989009.41,4757245.85,25996123.40,14612453.78,12514705.45,4088950.40,298891221.69,337893084.84,336549084.90,286935766.89,8583566.68,-7362318.94,-8819586.11,-5619734.51,-48446046.62,-13634161.81,-9371463.85,-4290826.94,-31409815.60,-25189263.32,-18076101.74,-10306420.48,8326767.33,-23245384.92,-15202484.77,-8003525.60,-667585950.70,-73702576.21,-59639726.54,-15040240.11,-19296331.20,,11853196.69,,15882883.37,,-16149692.91,,-45031201.83,-16586437.67,,8015460.21,,2758374.92,,9912695.81,,,10122408.79,,,,7982032.97,,,,,,,,,,,,,,,,,
600138,501195532.35,346860226.26,86656589.55,483515308.64,438679232.04,318168139.52,79109001.83,295133922.04,286439487.86,165564510.53,67873919.76,363715151.91,301099753.47,191908691.50,65365817.66,320572682.76,213755596.37,124378112.20,59409426.51,295215980.67,262963830.65,106238532.25,41306541.01,267262898.18,220540962.34,90293005.33,33916643.50,265464558.82,202284598.48,117193861.39,41449565.19,252619194.43,179920319.15,106311469.72,33292313.32,130059868.84,89491329.21,72750445.14,32480273.29,162720842.27,126114842.60,71022791.67,30137388.76,91027806.02,64546579.99,37673502.53,11679501.49,61729410.25,36197012.17,25471453.64,3406386.92,72165822.21,62956991.05,40844958.73,5526704.97,32503071.95,4696862.52,4597599.40,9969424.50,81339195.06,67132383.61,51627215.49,10669191.47,102706856.07,,62452929.96,,118244386.05,,56154274.69,,110867828.10,72217472.27,,84159117.86,,43158957.38,,58173421.10,,,41248298.13,,,,37928210.12,,,35730306.17,,,,,,,,,,,,,,
600139,-182537263.36,-121297570.17,-33592713.20,11572428.63,-230754593.98,-115806755.11,-44500822.78,-269610392.56,3409433.83,7530438.61,-21393214.43,16026315.27,1407833.04,3902835.46,3425063.18,-56369507.05,11035797.71,19909485.11,5585182.02,186469984.16,129773901.94,74791342.03,18091979.62,246900217.53,185569321.13,51058844.98,15012196.75,135032199.84,44700182.53,35962105.10,14840525.18,93014910.92,55194496.14,23766422.77,4312870.31,82977678.75,18116196.58,18555352.68,-2251896.57,35192839.91,34631724.85,36511485.47,3489248.67,-179849219.98,-7327670.56,-5412731.72,-2685321.55,-55549730.18,-2701330.06,513765.27,-884553.42,11890478.15,1996979.66,201727.72,196786.18,8169816.92,-29295983.99,-22419761.14,-4712567.71,-47044032.00,-26947407.15,-18638239.20,-7408842.55,-66210119.27,,9882262.99,,13539774.96,,1671731.18,,19121938.42,12442163.20,,19167477.84,,8782460.78,,15796140.23,,,16056474.77,,,,,,,,,,,,,,,,,,,,,
600141,242278372.35,109632489.11,31565952.75,102017554.49,78570419.27,34553602.44,15079372.51,77273667.20,105652435.54,51360281.46,22185692.93,494310956.55,478283455.79,35391341.45,15182649.62,60760795.83,130806160.18,80878245.03,72671172.01,294582795.20,251732434.05,159119696.31,65597807.04,232462548.89,192284574.88,113220285.17,38376036.76,183286861.57,155197577.65,92401011.93,32204100.83,138904445.17,112683116.70,65583792.73,19578603.07,295173356.37,272652061.12,137043331.93,34224113.43,76211286.69,50257643.85,17151947.07,6249148.58,41934796.18,24189601.62,11741368.09,4280362.00,33262374.00,16398036.24,7910050.52,3486105.46,29834427.63,11423161.70,5913049.00,3283668.51,20207917.04,7968347.60,5471507.63,1816439.87,17793602.19,14573388.94,10467244.85,4449405.07,33543638.72,,13393465.88,,25823124.64,,8830122.92,,26327466.52,13131666.29,,39810260.15,,,,43078976.09,,,19986293.96,,,,,,,,,,,,,,,,,,,,,
600143,457813526.27,239472774.41,127120019.22,737288242.69,616704389.35,451000379.47,248858652.54,711715334.21,544249582.42,422426656.30,210318031.69,498355080.50,456618422.85,314840236.10,152515884.59,754953152.05,617871486.58,417169329.96,200041780.04,776840240.11,608198174.39,397702101.15,151872774.39,955195397.08,811667174.10,567310904.04,376698019.51,578290738.43,421026698.94,193889835.52,62524331.27,286141141.99,218201461.11,132976313.27,57429982.35,227349840.53,377386385.35,224945336.79,88193021.80,396532172.05,249337542.24,202278926.50,70085318.02,306935544.36,212716881.09,121196590.32,46592943.30,163534974.62,104809788.41,72375542.30,35227240.61,104654289.85,65781023.64,41950233.39,17884202.66,92518952.05,60693884.24,40896280.64,,74349489.39,,,,28893815.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600145,3794960.92,4071910.30,-174885.32,-3181975.35,23584456.18,14342799.62,-2097314.03,61776353.20,-3642670.86,-2890656.06,-2684836.03,-1537431711.28,-3830288.91,-1401830.24,-630623.50,-86878651.85,4193229.32,4144128.90,599559.11,2710530.04,11297176.23,10938224.07,-2614008.67,-23632063.30,184169.88,161118.52,368227.63,57972961.44,23738661.53,23106578.39,16547929.19,-131846657.98,-31671194.68,-30347710.09,-11062568.58,-272086276.58,-147103176.94,-137004177.69,1400516.96,5919471.73,6200313.43,3277419.99,-4543340.27,11023262.88,11256250.33,5315158.32,418706.13,10215563.90,12226712.67,9359433.21,3100237.54,18830190.90,21928621.42,16572716.81,2040971.90,30654900.58,18271692.07,15929162.04,7992027.00,39272322.88,35338958.62,31273824.16,12685853.95,78637958.08,,49880070.71,,34031256.35,,3518393.13,,22714600.79,,,16981283.59,,,,19752684.86,,,8664943.68,,,,,,,,,,,,,,,,,,,,,
600146,71529672.13,53562555.75,7255770.52,28908569.96,-16701064.33,-11712254.00,-1954286.20,-61072887.80,-20618630.31,-11718240.11,-2437557.51,13200992.34,-19245292.24,-13304559.71,-4654370.87,-92005553.37,-13765961.58,-11114835.44,-5231692.63,11057785.99,4571520.44,13726004.66,8330523.65,-62061268.43,-30160868.87,-30398892.25,-5725007.34,4006427.14,5880452.79,11608995.66,10358640.32,-48045592.80,-29932918.31,-19215374.75,-6098837.77,2248418.94,-4950289.30,-5102557.54,-2741097.80,-18703272.97,-10132123.68,-7055962.19,-2506776.84,6107456.02,3102683.30,2046914.55,821136.35,7415418.74,2379615.56,2143887.50,1217793.40,-36922958.12,-10316391.39,-7358447.42,-3455545.25,-2465396.72,-1075030.21,263815.16,473780.25,2093868.29,3282154.26,3233057.77,2620628.21,-114319241.12,,-29776534.53,,6896192.13,,-21402019.22,,20949937.16,10409626.98,,34664090.99,,,,43593810.53,,,31085797.00,,,,,,,,,,,,,,,,,,,,,
